ID,2017_FinishTime
15474,06:10:59
15475,04:30:15
15476,04:58:19
15477,03:26:58
15478,05:40:41
15479,05:03:38
15480,04:16:19
15481,03:30:47
15482,04:17:04
15483,05:38:42
15484,05:06:54
15485,04:15:58
15486,03:56:22
15487,05:25:20
15488,04:45:03
15489,04:42:47
15490,03:13:20
15491,04:17:31
15492,04:47:34
15493,05:10:50
15494,03:49:24
15495,05:53:20
15496,03:52:15
15497,05:05:46
15498,06:09:11
15499,03:43:22
15500,06:36:19
15501,03:53:52
15502,03:47:18
15503,05:02:46
15504,05:36:17
15505,04:30:53
15506,05:53:39
15507,05:06:33
15508,04:10:05
15509,05:39:53
15510,04:06:53
15511,04:28:23
15512,05:19:12
15513,03:19:17
15514,05:07:44
15515,04:04:05
15516,02:49:02
15517,03:12:21
15518,04:31:38
15519,04:11:04
15520,04:21:16
15521,04:29:07
15522,04:34:27
15523,05:13:25
15524,04:22:33
15525,04:26:51
15526,03:53:22
15527,03:17:38
15528,04:40:40
15529,05:29:11
15530,04:59:47
15531,04:26:52
15532,04:22:21
15533,04:19:53
15534,03:56:46
15535,05:04:10
15536,05:06:47
15537,05:19:05
15538,04:02:37
15539,04:53:39
15540,03:59:15
15541,04:42:00
15542,05:23:20
15543,06:09:32
15544,03:11:53
15545,04:30:34
15546,06:11:10
15547,04:09:03
15548,04:28:36
15549,05:47:11
15550,05:29:10
15551,04:28:05
15552,06:19:59
15553,04:15:42
15554,04:16:04
15555,05:01:16
15556,06:31:16
15557,04:43:15
15558,04:57:45
15559,03:52:06
15560,04:52:17
15561,04:56:30
15562,04:46:31
15563,03:59:44
15564,04:23:21
15565,03:54:49
15566,04:34:06
15567,04:57:12
15568,04:44:27
15569,04:05:05
15570,04:30:04
15571,03:45:35
15572,04:36:56
15573,05:07:13
15574,04:32:52
15575,05:16:08
15576,03:44:07
15577,03:47:00
15578,03:48:13
15579,04:38:30
15580,05:19:16
15581,04:33:16
15582,04:25:22
15583,03:59:19
15584,04:37:19
15585,04:28:20
15586,04:30:35
15587,03:56:30
15588,05:41:07
15589,04:38:37
15590,03:55:33
15591,04:00:54
15592,05:43:51
15593,04:50:15
15594,03:50:55
15595,05:23:18
15596,03:56:32
15597,04:37:26
15598,03:58:50
15599,04:37:21
15600,04:29:09
15601,04:24:19
15602,03:37:14
15603,05:35:09
15604,04:26:05
15605,07:01:06
15606,04:50:03
15607,03:53:47
15608,04:16:42
15609,06:02:06
15610,04:25:26
15611,04:48:13
15612,03:58:45
15613,03:33:43
15614,03:21:10
15615,04:06:54
15616,06:05:50
15617,05:22:53
15618,04:29:25
15619,05:47:41
15620,04:44:54
15621,04:26:56
15622,05:18:28
15623,04:28:25
15624,05:57:11
15625,06:05:00
15626,06:03:01
15627,03:59:39
15628,04:08:12
15629,03:39:50
15630,04:06:52
15631,03:57:14
15632,05:00:14
15633,04:33:59
15634,05:11:34
15635,04:19:30
15636,04:48:32
15637,03:55:38
15638,04:25:03
15639,04:23:15
15640,04:31:36
15641,05:35:03
15642,03:59:06
15643,04:42:44
15644,05:37:25
15645,05:25:35
15646,05:49:05
15647,06:19:39
15648,04:50:29
15649,05:18:15
15650,04:37:41
15651,05:32:23
15652,04:01:46
15653,05:58:13
15654,03:56:32
15655,03:36:26
15656,03:30:27
15657,05:25:31
15658,04:47:23
15659,06:22:31
15660,04:24:01
15661,04:45:11
15662,04:10:18
15663,03:52:15
15664,04:43:39
15665,05:08:05
15666,04:28:17
15667,03:20:18
15668,03:59:26
15669,04:38:35
15670,04:24:42
15671,05:42:50
15672,04:34:51
15673,03:43:07
15674,04:00:23
15675,06:18:29
15676,04:22:41
15677,03:05:15
15678,04:31:09
15679,03:37:40
15680,03:56:20
15681,04:31:43
15682,05:18:43
15683,04:15:23
15684,03:32:22
15685,05:03:11
15686,04:35:31
15687,06:18:07
15688,04:18:26
15689,04:32:15
15690,05:15:29
15691,05:45:58
15692,04:14:15
15693,03:54:48
15694,03:43:39
15695,04:02:19
15696,05:15:27
15697,04:13:04
15698,03:22:10
15699,03:50:03
15700,03:59:49
15701,04:55:23
15702,05:53:05
15703,04:30:24
15704,06:00:22
15705,04:47:45
15706,04:16:05
15707,05:38:03
15708,06:00:00
15709,04:07:38
15710,05:29:55
15711,03:52:41
15712,05:19:44
15713,05:43:57
15714,04:00:51
15715,04:17:59
15716,04:49:22
15717,06:23:01
15718,05:16:40
15719,05:19:45
15720,04:25:55
15721,03:58:09
15722,03:50:54
15723,04:19:42
15724,03:50:25
15725,04:38:04
15726,04:45:12
15727,04:11:51
15728,04:56:51
15729,04:10:23
15730,04:20:21
15731,04:30:08
15732,04:10:29
15733,05:05:54
15734,03:34:40
15735,04:34:56
15736,05:33:05
15737,04:15:23
15738,04:11:44
15739,03:41:03
15740,03:48:12
15741,03:33:16
15742,04:35:36
15743,05:46:42
15744,04:08:41
15745,04:56:41
15746,05:23:03
15747,06:01:23
15748,04:34:02
15749,04:28:52
15750,04:26:59
15751,03:57:30
15752,04:17:03
15753,04:53:31
15754,06:44:52
15755,04:54:03
15756,04:58:27
15757,03:59:46
15758,04:38:23
15759,05:34:02
15760,05:33:25
15761,05:36:48
15762,04:51:03
15763,04:17:40
15764,03:54:14
15765,05:28:13
15766,05:52:25
15767,03:58:58
15768,05:56:31
15769,05:09:49
15770,04:09:30
15771,05:01:53
15772,05:01:45
15773,04:27:08
15774,04:55:03
15775,04:29:59
15776,03:40:38
15777,04:04:30
15778,03:39:13
15779,04:41:36
15780,03:19:42
15781,05:03:24
15782,05:59:22
15783,03:40:28
15784,05:23:48
15785,04:54:12
15786,04:06:41
15787,03:46:34
15788,05:10:54
15789,04:42:56
15790,04:19:11
15791,03:47:12
15792,05:04:00
15793,06:13:22
15794,05:25:22
15795,04:59:21
15796,05:28:52
15797,04:23:18
15798,04:30:07
15799,04:39:07
15800,05:04:01
15801,03:31:10
15802,04:29:42
15803,04:43:21
15804,04:42:20
15805,05:15:23
15806,04:44:31
15807,04:01:01
15808,04:55:19
15809,04:37:30
15810,03:49:24
15811,05:37:11
15812,04:03:41
15813,04:02:07
15814,04:09:41
15815,05:09:08
15816,05:03:40
15817,04:42:33
15818,04:45:27
15819,04:10:13
15820,04:45:54
15821,04:32:40
15822,04:57:04
15823,06:20:10
15824,04:39:18
15825,04:40:30
15826,06:33:29
15827,03:52:47
15828,04:22:02
15829,03:21:54
15830,05:18:52
15831,04:44:18
15832,03:35:32
15833,03:02:01
15834,05:33:23
15835,06:34:24
15836,03:13:50
15837,04:15:56
15838,03:05:55
15839,04:31:09
15840,04:15:06
15841,05:30:29
15842,04:21:21
15843,03:51:28
15844,04:13:47
15845,04:30:17
15846,04:09:19
15847,04:40:34
15848,04:01:29
15849,05:08:58
15850,04:19:41
15851,04:41:02
15852,04:45:02
15853,04:00:22
15854,04:15:03
15855,04:48:17
15856,04:18:34
15857,05:52:44
15858,03:33:32
15859,04:22:20
15860,02:36:03
15861,05:22:14
15862,04:41:43
15863,04:20:22
15864,04:30:01
15865,03:49:27
15866,04:13:53
15867,05:32:10
15868,04:00:27
15869,05:03:07
15870,03:30:17
15871,04:59:35
15872,03:50:49
15873,03:58:15
15874,05:55:06
15875,04:39:30
15876,04:45:55
15877,03:29:43
15878,04:50:39
15879,03:42:38
15880,04:14:56
15881,05:30:25
15882,04:56:15
15883,06:06:57
15884,03:58:42
15885,05:22:24
15886,04:08:09
15887,03:16:54
15888,04:41:57
15889,02:59:44
15890,04:40:01
15891,05:13:32
15892,03:57:33
15893,03:06:29
15894,05:04:51
15895,04:23:44
15896,05:16:51
15897,03:47:50
15898,03:55:03
15899,03:52:44
15900,04:05:32
15901,04:17:45
15902,04:41:50
15903,04:43:15
15904,05:54:52
15905,04:57:36
15906,04:23:01
15907,03:47:41
15908,04:08:10
15909,03:39:21
15910,05:28:06
15911,04:45:56
15912,04:34:06
15913,02:47:51
15914,04:22:59
15915,05:16:57
15916,04:40:13
15917,05:35:07
15918,06:24:10
15919,04:05:37
15920,03:47:58
15921,04:01:25
15922,03:44:48
15923,04:11:24
15924,03:50:54
15925,05:16:25
15926,04:53:57
15927,06:23:17
15928,03:48:46
15929,04:27:48
15930,03:40:56
15931,05:12:54
15932,03:09:15
15933,05:06:18
15934,03:40:42
15935,04:41:21
15936,04:07:45
15937,04:45:20
15938,05:21:00
15939,04:10:44
15940,05:08:05
15941,02:57:49
15942,04:26:34
15943,05:12:49
15944,04:16:31
15945,04:52:47
15946,04:18:45
15947,04:30:42
15948,04:36:03
15949,06:19:33
15950,04:09:41
15951,04:47:30
15952,03:57:26
15953,05:37:22
15954,03:54:38
15955,05:19:27
15956,04:52:46
15957,03:53:09
15958,04:00:29
15959,04:19:02
15960,04:09:14
15961,03:10:53
15962,03:53:33
15963,04:18:40
15964,03:27:15
15965,05:22:10
15966,04:37:24
15967,04:27:58
15968,03:51:40
15969,03:39:11
15970,03:15:42
15971,04:52:29
15972,04:27:44
15973,05:36:13
15974,05:15:25
15975,06:36:59
15976,04:16:35
15977,04:58:03
15978,04:30:38
15979,03:00:49
15980,03:56:29
15981,04:26:56
15982,03:59:39
15983,04:17:40
15984,05:44:00
15985,04:53:40
15986,05:29:20
15987,03:28:11
15988,05:23:54
15989,04:45:31
15990,04:33:45
15991,05:42:54
15992,04:57:22
15993,05:26:20
15994,04:14:37
15995,03:39:27
15996,03:41:17
15997,05:26:03
15998,05:27:23
15999,03:55:48
16000,02:55:18
16001,04:16:47
16002,03:17:49
16003,05:03:57
16004,04:33:11
16005,04:28:38
16006,05:04:51
16007,04:04:29
16008,06:02:29
16009,05:19:37
16010,03:58:14
16011,04:45:36
16012,03:48:10
16013,05:59:14
16014,04:51:26
16015,04:27:48
16016,05:31:06
16017,03:29:13
16018,05:51:42
16019,04:33:23
16020,06:02:27
16021,04:57:32
16022,05:00:10
16023,05:24:32
16024,03:16:52
16025,05:29:56
16026,04:11:25
16027,03:45:30
16028,03:36:14
16029,05:00:34
16030,06:01:34
16031,04:15:40
16032,05:29:10
16033,05:14:07
16034,04:56:03
16035,04:25:20
16036,04:31:40
16037,04:57:41
16038,03:51:38
16039,06:48:14
16040,04:11:20
16041,04:20:56
16042,02:52:35
16043,03:27:54
16044,03:00:05
16045,04:34:51
16046,04:58:17
16047,04:27:07
16048,03:57:37
16049,03:50:19
16050,05:13:31
16051,06:35:02
16052,05:20:24
16053,03:38:21
16054,04:22:55
16055,04:35:47
16056,04:37:38
16057,04:30:58
16058,04:27:38
16059,04:16:55
16060,03:49:42
16061,04:03:48
16062,06:39:19
16063,05:50:24
16064,04:40:07
16065,05:02:24
16066,03:33:34
16067,05:19:33
16068,04:24:03
16069,04:34:42
16070,03:11:05
16071,05:13:18
16072,03:49:38
16073,03:52:15
16074,03:52:32
16075,05:10:58
16076,06:37:27
16077,04:11:18
16078,03:58:21
16079,05:25:30
16080,04:46:00
16081,03:57:58
16082,04:24:24
16083,05:40:54
16084,05:29:58
16085,04:56:02
16086,05:12:18
16087,04:53:32
16088,03:19:03
16089,04:23:46
16090,05:06:46
16091,05:25:43
16092,04:41:51
16093,03:52:39
16094,04:31:36
16095,04:34:27
16096,03:43:10
16097,03:27:13
16098,05:46:22
16099,03:40:38
16100,04:06:04
16101,05:01:05
16102,04:18:30
16103,03:49:36
16104,06:17:47
16105,04:18:37
16106,04:39:10
16107,06:01:35
16108,03:18:57
16109,04:50:09
16110,05:22:44
16111,04:22:07
16112,04:09:38
16113,04:20:37
16114,04:27:31
16115,06:42:50
16116,04:58:49
16117,04:31:20
16118,03:54:41
16119,05:25:58
16120,04:28:16
16121,03:41:13
16122,05:47:26
16123,04:32:32
16124,04:23:11
16125,04:36:44
16126,04:07:25
16127,02:34:36
16128,05:29:37
16129,04:45:45
16130,05:00:49
16131,03:48:40
16132,03:30:29
16133,03:43:48
16134,03:48:41
16135,03:27:12
16136,04:04:37
16137,06:59:54
16138,03:57:29
16139,04:46:37
16140,03:34:04
16141,03:56:10
16142,05:05:18
16143,05:16:19
16144,04:02:00
16145,06:03:12
16146,05:05:01
16147,04:14:07
16148,04:51:56
16149,05:11:51
16150,05:53:49
16151,03:23:23
16152,03:49:23
16153,04:33:20
16154,03:57:28
16155,04:50:38
16156,03:52:49
16157,03:01:19
16158,03:52:06
16159,04:33:18
16160,03:39:53
16161,03:53:37
16162,04:43:33
16163,04:16:03
16164,03:58:47
16165,03:39:23
16166,04:12:05
16167,04:11:54
16168,05:08:32
16169,05:29:59
16170,03:31:53
16171,03:50:12
16172,03:50:29
16173,03:57:13
16174,05:25:53
16175,04:34:34
16176,04:23:32
16177,06:06:11
16178,03:07:31
16179,04:51:02
16180,06:27:37
16181,04:28:45
16182,04:01:25
16183,03:57:29
16184,04:07:08
16185,05:15:01
16186,03:30:32
16187,04:31:37
16188,04:18:23
16189,05:12:20
16190,05:49:52
16191,04:45:46
16192,03:08:35
16193,04:33:39
16194,04:09:06
16195,05:12:27
16196,07:00:34
16197,04:55:23
16198,04:58:30
16199,04:54:59
16200,04:36:34
16201,05:59:24
16202,03:57:37
16203,03:45:54
16204,04:22:54
16205,04:25:35
16206,04:42:35
16207,06:04:03
16208,03:50:55
16209,03:53:58
16210,04:59:46
16211,06:02:05
16212,05:15:18
16213,03:21:45
16214,03:47:10
16215,05:01:52
16216,05:18:03
16217,03:45:14
16218,05:44:43
16219,04:32:27
16220,05:13:21
16221,05:06:27
16222,04:25:59
16223,06:19:02
16224,04:33:48
16225,04:04:09
16226,05:14:35
16227,05:02:22
16228,04:14:39
16229,04:17:28
16230,03:47:02
16231,03:49:40
16232,04:27:04
16233,04:46:41
16234,05:02:58
16235,04:15:20
16236,03:58:26
16237,05:24:40
16238,05:42:14
16239,04:08:53
16240,03:41:12
16241,04:23:44
16242,03:52:43
16243,03:35:41
16244,06:03:16
16245,04:17:25
16246,03:45:31
16247,04:15:29
16248,04:32:00
16249,05:32:23
16250,04:54:37
16251,05:19:45
16252,05:02:48
16253,04:59:46
16254,04:47:51
16255,04:39:01
16256,03:49:39
16257,04:36:43
16258,04:14:43
16259,03:15:31
16260,05:39:17
16261,04:30:26
16262,06:20:50
16263,04:10:29
16264,04:35:36
16265,06:13:20
16266,03:09:45
16267,03:54:08
16268,04:41:53
16269,05:39:31
16270,04:11:43
16271,03:28:59
16272,05:02:44
16273,05:47:47
16274,03:23:36
16275,05:20:25
16276,03:50:09
16277,05:00:10
16278,05:38:17
16279,05:06:29
16280,04:56:10
16281,03:05:34
16282,04:08:41
16283,05:22:28
16284,04:02:56
16285,06:15:10
16286,05:04:53
16287,03:24:50
16288,04:45:05
16289,04:59:59
16290,04:19:30
16291,04:01:51
16292,03:48:55
16293,04:43:51
16294,04:32:01
16295,05:56:43
16296,05:31:15
16297,03:31:30
16298,05:40:02
16299,05:01:26
16300,04:07:21
16301,05:34:20
16302,03:40:07
16303,05:01:50
16304,04:21:22
16305,04:08:01
16306,05:11:30
16307,04:54:22
16308,03:50:59
16309,03:40:57
16310,03:44:39
16311,03:56:34
16312,03:58:14
16313,04:11:51
16314,05:08:02
16315,03:35:27
16316,04:09:26
16317,05:18:58
16318,04:46:12
16319,06:33:26
16320,04:21:37
16321,05:06:19
16322,03:00:39
16323,04:10:08
16324,03:52:46
16325,03:27:42
16326,05:58:39
16327,03:26:17
16328,04:26:04
16329,05:24:15
16330,03:30:55
16331,03:34:27
16332,04:27:54
16333,04:35:54
16334,04:45:12
16335,05:23:28
16336,03:41:10
16337,03:08:08
16338,04:51:41
16339,05:56:30
16340,04:55:07
16341,03:34:26
16342,06:55:23
16343,04:45:03
16344,05:03:35
16345,04:59:47
16346,06:52:22
16347,04:58:10
16348,05:51:35
16349,03:29:33
16350,04:24:26
16351,04:58:21
16352,04:28:39
16353,05:04:42
16354,04:00:33
16355,05:16:08
16356,04:56:45
16357,05:24:06
16358,04:22:38
16359,04:53:21
16360,05:39:50
16361,05:32:10
16362,04:28:50
16363,04:23:39
16364,04:56:38
16365,03:33:17
16366,04:32:44
16367,07:00:49
16368,06:58:11
16369,05:17:56
16370,05:00:34
16371,05:11:11
16372,04:30:17
16373,04:51:47
16374,04:23:11
16375,04:43:38
16376,05:33:07
16377,03:48:45
16378,04:16:52
16379,03:50:11
16380,03:10:54
16381,04:05:26
16382,04:45:24
16383,05:07:21
16384,04:34:06
16385,04:45:06
16386,04:20:50
16387,03:59:49
16388,04:05:44
16389,03:21:47
16390,03:47:31
16391,05:03:57
16392,04:51:41
16393,05:04:20
16394,03:52:33
16395,04:45:23
16396,04:30:34
16397,04:31:18
16398,04:53:23
16399,04:28:24
16400,03:50:50
16401,05:30:27
16402,04:29:22
16403,04:20:57
16404,05:23:45
16405,04:14:16
16406,04:26:47
16407,04:55:51
16408,04:22:45
16409,04:57:31
16410,05:02:09
16411,04:06:36
16412,04:22:10
16413,04:40:30
16414,04:04:44
16415,05:18:16
16416,04:20:15
16417,04:42:19
16418,04:26:01
16419,04:45:20
16420,04:30:58
16421,04:24:36
16422,03:45:26
16423,04:53:07
16424,05:46:41
16425,04:45:37
16426,06:22:58
16427,04:37:24
16428,04:15:29
16429,05:25:59
16430,05:15:40
16431,04:00:35
16432,04:12:32
16433,04:27:33
16434,03:29:08
16435,03:57:47
16436,06:32:55
16437,03:36:45
16438,05:39:12
16439,05:49:29
16440,03:43:33
16441,05:35:08
16442,05:16:15
16443,04:35:44
16444,05:24:25
16445,03:59:26
16446,05:48:27
16447,04:26:09
16448,04:25:22
16449,03:54:47
16450,04:44:41
16451,04:00:31
16452,03:10:14
16453,06:31:42
16454,05:01:57
16455,04:43:41
16456,04:44:40
16457,05:05:39
16458,04:52:32
16459,04:54:49
16460,03:52:00
16461,04:19:57
16462,04:48:27
16463,04:29:44
16464,05:08:58
16465,04:34:27
16466,04:09:13
16467,04:06:35
16468,03:45:44
16469,04:57:35
16470,04:55:31
16471,04:36:59
16472,04:58:53
16473,04:31:13
16474,04:14:29
16475,03:49:51
16476,03:56:18
16477,05:32:17
16478,04:43:59
16479,04:41:01
16480,06:04:53
16481,04:52:35
16482,03:53:50
16483,04:56:53
16484,04:40:49
16485,04:25:18
16486,03:15:30
16487,04:11:06
16488,04:09:59
16489,05:26:33
16490,04:17:44
16491,03:35:09
16492,04:55:42
16493,05:02:13
16494,04:56:54
16495,04:33:43
16496,05:21:01
16497,04:43:01
16498,05:22:47
16499,05:05:20
16500,05:53:28
16501,03:37:09
16502,04:02:43
16503,04:32:41
16504,04:16:17
16505,03:31:11
16506,05:25:00
16507,03:49:08
16508,04:45:51
16509,05:29:07
16510,05:04:25
16511,03:53:08
16512,04:14:08
16513,04:18:33
16514,05:54:44
16515,04:11:04
16516,03:55:51
16517,04:28:48
16518,04:29:46
16519,03:41:01
16520,06:58:33
16521,04:52:21
16522,04:29:17
16523,04:14:18
16524,03:43:55
16525,05:28:16
16526,05:14:32
16527,05:14:04
16528,05:14:48
16529,03:49:55
16530,05:32:08
16531,04:55:12
16532,04:39:57
16533,06:10:09
16534,04:46:02
16535,05:15:22
16536,05:02:45
16537,04:46:32
16538,04:45:51
16539,04:56:07
16540,04:32:56
16541,03:35:54
16542,04:53:02
16543,04:27:58
16544,04:56:26
16545,02:39:21
16546,04:41:01
16547,05:38:53
16548,04:29:38
16549,04:26:39
16550,05:44:24
16551,02:56:14
16552,03:39:18
16553,04:12:48
16554,04:43:34
16555,04:53:01
16556,03:16:56
16557,03:09:12
16558,04:02:40
16559,02:38:43
16560,06:39:01
16561,04:46:23
16562,05:50:19
16563,06:31:35
16564,03:49:57
16565,06:59:38
16566,05:09:30
16567,03:19:11
16568,03:47:21
16569,04:35:45
16570,03:57:54
16571,03:56:34
16572,04:29:28
16573,05:00:45
16574,03:31:26
16575,04:29:32
16576,04:48:43
16577,03:27:20
16578,05:34:44
16579,03:47:59
16580,05:15:08
16581,04:58:07
16582,04:52:25
16583,05:01:45
16584,05:36:08
16585,04:36:20
16586,04:44:59
16587,03:54:03
16588,04:59:42
16589,05:14:32
16590,05:52:27
16591,03:51:53
16592,06:52:24
16593,04:07:50
16594,04:42:14
16595,04:19:44
16596,04:25:17
16597,06:00:58
16598,05:26:04
16599,05:11:26
16600,04:14:05
16601,07:03:31
16602,04:28:21
16603,05:21:40
16604,03:53:49
16605,05:24:07
16606,03:21:47
16607,04:25:34
16608,05:54:10
16609,04:50:03
16610,04:30:56
16611,03:33:55
16612,03:54:19
16613,05:04:57
16614,04:40:43
16615,05:03:12
16616,04:23:29
16617,05:10:05
16618,04:27:36
16619,05:57:14
16620,04:00:23
16621,04:39:55
16622,04:19:45
16623,04:31:51
16624,04:28:38
16625,03:44:38
16626,03:28:01
16627,04:42:02
16628,04:45:14
16629,05:06:19
16630,05:26:54
16631,04:52:52
16632,04:32:40
16633,04:07:05
16634,04:08:32
16635,05:10:03
16636,04:04:04
16637,05:25:04
16638,03:47:40
16639,04:16:07
16640,05:56:51
16641,04:06:07
16642,04:10:46
16643,03:21:27
16644,04:45:23
16645,03:22:31
16646,03:56:41
16647,03:39:03
16648,04:06:33
16649,03:47:31
16650,04:08:29
16651,05:04:43
16652,04:23:33
16653,04:22:48
16654,04:37:41
16655,03:58:04
16656,05:25:57
16657,03:58:59
16658,03:46:49
16659,04:14:21
16660,05:22:58
16661,06:54:34
16662,04:54:14
16663,03:57:30
16664,03:39:51
16665,04:21:58
16666,03:57:18
16667,04:17:56
16668,02:39:24
16669,05:44:27
16670,03:49:02
16671,03:51:35
16672,05:30:28
16673,05:56:49
16674,05:52:02
16675,05:23:35
16676,03:30:40
16677,04:20:47
16678,04:27:23
16679,06:40:51
16680,04:20:37
16681,03:39:14
16682,04:38:05
16683,04:45:39
16684,05:25:44
16685,03:16:45
16686,03:53:36
16687,04:44:58
16688,05:17:00
16689,05:29:08
16690,05:15:34
16691,04:13:10
16692,05:55:38
16693,03:57:58
16694,05:21:22
16695,05:26:49
16696,04:20:29
16697,04:33:58
16698,03:29:48
16699,04:28:53
16700,05:31:15
16701,05:34:36
16702,04:27:10
16703,04:20:04
16704,03:51:59
16705,03:59:47
16706,05:21:11
16707,03:55:33
16708,04:01:15
16709,05:30:11
16710,03:28:15
16711,04:30:08
16712,06:35:26
16713,04:41:36
16714,04:06:56
16715,03:08:56
16716,04:58:17
16717,04:35:03
16718,06:52:00
16719,04:13:25
16720,03:58:36
16721,04:28:43
16722,06:35:35
16723,03:41:12
16724,04:08:27
16725,04:46:24
16726,04:11:58
16727,05:16:03
16728,04:43:51
16729,04:12:43
16730,04:34:15
16731,04:32:30
16732,04:14:59
16733,03:53:46
16734,05:33:59
16735,05:09:18
16736,04:42:46
16737,05:46:40
16738,04:49:58
16739,05:55:45
16740,04:37:01
16741,04:05:12
16742,04:44:46
16743,04:44:01
16744,04:19:05
16745,04:20:52
16746,04:35:17
16747,04:39:58
16748,04:56:08
16749,05:03:09
16750,05:58:20
16751,05:04:54
16752,06:40:22
16753,04:55:37
16754,04:42:56
16755,04:45:43
16756,04:09:11
16757,05:34:22
16758,03:25:55
16759,03:38:16
16760,04:50:42
16761,04:07:58
16762,02:58:16
16763,04:19:25
16764,04:00:50
16765,05:02:00
16766,03:13:41
16767,03:27:22
16768,04:50:16
16769,05:16:34
16770,03:31:14
16771,03:42:53
16772,03:34:39
16773,04:32:52
16774,05:06:45
16775,04:43:49
16776,03:55:05
16777,02:56:55
16778,04:33:42
16779,04:59:18
16780,02:45:34
16781,03:54:56
16782,04:46:32
16783,03:52:49
16784,05:48:51
16785,04:14:19
16786,04:22:40
16787,03:53:25
16788,04:57:36
16789,03:53:29
16790,03:50:04
16791,04:36:45
16792,04:56:36
16793,03:34:17
16794,03:27:29
16795,04:53:54
16796,05:42:29
16797,03:23:48
16798,04:45:51
16799,04:17:54
16800,04:14:58
16801,05:36:56
16802,06:20:25
16803,04:55:22
16804,05:11:16
16805,04:31:47
16806,03:51:27
16807,03:31:08
16808,05:15:37
16809,05:03:33
16810,04:46:23
16811,05:02:29
16812,04:43:45
16813,04:56:29
16814,04:29:58
16815,04:40:50
16816,06:02:40
16817,07:02:46
16818,03:54:29
16819,05:23:15
16820,04:22:32
16821,04:13:54
16822,04:34:29
16823,05:05:50
16824,04:32:09
16825,04:20:12
16826,03:47:15
16827,04:28:42
16828,04:43:07
16829,04:00:04
16830,05:06:38
16831,05:44:35
16832,04:13:09
16833,04:55:41
16834,05:34:36
16835,04:31:38
16836,04:53:41
16837,05:21:34
16838,04:43:53
16839,05:59:28
16840,04:16:22
16841,04:30:02
16842,06:02:19
16843,04:03:30
16844,03:34:32
16845,04:28:31
16846,04:23:05
16847,04:10:13
16848,05:16:59
16849,03:12:56
16850,04:05:35
16851,05:02:03
16852,04:09:34
16853,04:40:36
16854,03:09:36
16855,03:28:18
16856,03:33:18
16857,03:54:10
16858,04:27:49
16859,04:13:47
16860,04:24:06
16861,04:17:54
16862,05:26:23
16863,03:50:37
16864,04:18:55
16865,04:00:05
16866,04:17:02
16867,03:51:05
16868,04:31:44
16869,03:54:53
16870,03:20:07
16871,03:52:06
16872,03:33:07
16873,04:38:19
16874,04:25:35
16875,03:11:00
16876,04:41:11
16877,04:40:12
16878,05:05:55
16879,03:49:01
16880,04:18:40
16881,04:41:49
16882,04:21:55
16883,04:16:21
16884,05:13:48
16885,06:20:03
16886,03:39:27
16887,03:37:07
16888,04:33:49
16889,03:43:37
16890,04:45:15
16891,04:31:04
16892,04:27:20
16893,05:43:04
16894,04:00:18
16895,04:12:38
16896,06:43:17
16897,03:52:23
16898,04:36:39
16899,04:31:08
16900,05:10:45
16901,04:01:50
16902,04:41:25
16903,06:39:18
16904,06:19:02
16905,04:10:12
16906,04:57:32
16907,05:02:32
16908,04:19:41
16909,05:30:01
16910,06:18:09
16911,04:31:06
16912,03:25:41
16913,05:33:33
16914,03:35:44
16915,04:37:18
16916,05:39:30
16917,05:25:22
16918,05:04:46
16919,04:22:01
16920,06:34:51
16921,04:24:04
16922,03:58:04
16923,04:52:06
16924,04:23:52
16925,05:20:00
16926,05:41:31
16927,04:49:57
16928,04:49:56
16929,04:55:56
16930,05:20:20
16931,03:42:51
16932,04:54:03
16933,04:53:34
16934,05:55:41
16935,04:38:28
16936,05:25:45
16937,05:34:30
16938,03:31:19
16939,04:08:06
16940,05:16:58
16941,03:28:53
16942,04:37:04
16943,04:59:40
16944,04:23:17
16945,04:43:52
16946,05:00:04
16947,05:04:04
16948,04:23:37
16949,04:55:03
16950,05:24:59
16951,05:03:04
16952,05:08:07
16953,04:16:33
16954,05:42:05
16955,04:09:39
16956,03:09:13
16957,06:08:36
16958,03:56:05
16959,04:49:52
16960,05:24:26
16961,04:52:56
16962,05:47:42
16963,04:01:40
16964,03:17:49
16965,04:16:18
16966,03:33:16
16967,03:59:25
16968,05:56:05
16969,04:39:23
16970,04:00:59
16971,03:09:16
16972,03:30:10
16973,04:23:33
16974,05:28:55
16975,05:11:41
16976,04:02:32
16977,03:52:24
16978,05:57:46
16979,04:26:58
16980,06:38:12
16981,04:24:07
16982,05:56:46
16983,05:23:41
16984,03:57:51
16985,04:38:26
16986,04:57:22
16987,04:51:40
16988,05:58:05
16989,06:08:18
16990,03:12:46
16991,05:00:04
16992,03:42:23
16993,04:14:48
16994,04:29:02
16995,04:55:29
16996,05:33:00
16997,03:58:15
16998,04:41:13
16999,05:36:54
17000,04:58:05
17001,04:15:48
17002,04:35:24
17003,05:59:26
17004,04:12:36
17005,04:55:56
17006,05:21:15
17007,05:07:46
17008,05:01:45
17009,04:56:25
17010,03:50:05
17011,05:33:56
17012,04:31:51
17013,05:11:22
17014,06:09:30
17015,05:42:36
17016,04:37:46
17017,04:39:57
17018,06:05:51
17019,05:11:08
17020,04:03:11
17021,04:59:13
17022,05:40:15
17023,03:57:16
17024,03:45:43
17025,04:23:09
17026,04:28:15
17027,03:33:16
